   40.00	   60.00	   20.00	  412.00	   19.78	 2060.00	    3.17	    1.00	    9.00	    1.00	   13.00	 6526.08	  652.61	  633.03	
  100.00	  120.00	  120.00	    2.00	    2.88	  676.00	    0.50	   11.00	    7.00	    6.00	   13.00	  950.40	   76.03	   76.03	
   40.00	   60.00	   40.00	  118.00	   11.33	  590.00	    1.97	    4.00	    7.00	    5.00	   12.00	 3738.24	  224.29	   37.38	
   80.00	  120.00	  270.00	   16.00	   41.47	 5888.00	    6.40	    4.00	    7.00	    3.00	   13.00	13685.76	  821.15	  136.86	
   40.00	   60.00	   20.00	    7.00	    0.34	   42.00	    0.05	   20.00	    5.00	    5.00	   11.00	  110.88	   10.98	    8.54	
   40.00	   60.00	   50.00	  502.00	   60.24	 2510.00	   10.04	   20.00	    5.00	    5.00	   12.00	19879.20	 1968.04	 1530.70	
  100.00	  120.00	  120.00	   11.00	   15.84	 9526.00	    2.75	    4.00	    7.00	    1.00	    9.00	 9526.00	  571.56	   95.26	
   80.00	  120.00	  270.00	   10.00	   25.92	 9760.00	    4.00	   16.00	    6.00	    8.00	   14.00	 9760.00	  976.00	  683.20	
   40.00	   60.00	   20.00	  510.00	   24.48	 3060.00	    3.92	   16.00	    6.00	    4.00	   11.00	 8078.40	  807.84	  565.49	
  100.00	  120.00	  120.00	    4.00	    5.76	 1924.00	    1.00	    4.00	    7.00	    4.00	   11.00	 1924.00	  115.44	   19.24	
   40.00	   60.00	   40.00	  396.00	   38.02	 2376.00	    6.60	   11.00	    7.00	    3.00	   11.00	12545.28	 1003.62	 1003.62	
   40.00	   60.00	   50.00	  443.00	   53.16	 2215.00	    8.86	   11.00	    7.00	    5.00	   14.00	17542.80	 1403.42	 1403.42	
  100.00	  120.00	  120.00	    2.00	    2.88	  482.00	    0.50	    4.00	    7.00	    3.00	   14.00	  950.40	   57.02	    9.50	
   40.00	   60.00	   40.00	  369.00	   35.42	 1845.00	    6.15	    4.00	    7.00	    6.00	   14.00	11689.92	  701.40	  116.90	
  100.00	  120.00	  120.00	    9.00	   12.96	 6282.00	    2.25	   20.00	    5.00	    4.00	   13.00	 6282.00	  621.92	  483.71	
   40.00	   60.00	   20.00	  360.00	   17.28	 2160.00	    2.77	    4.00	    7.00	    4.00	   12.00	 5702.40	  342.14	   57.02	
   80.00	  120.00	  270.00	   16.00	   41.47	 7856.00	    6.40	    4.00	    7.00	    5.00	   13.00	13685.76	  821.15	  136.86	
   80.00	  120.00	  270.00	    7.00	   18.14	 6293.00	    2.80	    4.00	    7.00	    2.00	   11.00	 6293.00	  377.58	   62.93	
  120.00	  120.00	  270.00	   12.00	   46.66	 1908.00	    7.20	    1.00	    9.00	    4.00	   13.00	15396.48	 1539.65	 1493.46	
  120.00	  120.00	  270.00	   16.00	   62.21	 6688.00	    9.60	   16.00	    6.00	    3.00	   11.00	20528.64	 2052.86	 1437.00	
   40.00	   60.00	   20.00	  422.00	   20.26	 1688.00	    3.25	    4.00	    7.00	    6.00	   14.00	 6684.48	  401.07	   66.84	
  120.00	  120.00	  270.00	    4.00	   15.55	 1184.00	    2.40	    4.00	    7.00	    6.00	   13.00	 5132.16	  307.93	   51.32	
   80.00	  120.00	  270.00	    7.00	   18.14	 2975.00	    2.80	   16.00	    6.00	    8.00	   14.00	 5987.52	  598.75	  419.13	
  120.00	  120.00	  270.00	   13.00	   50.54	12623.00	    7.80	   20.00	    5.00	    2.00	   12.00	16679.52	 1651.27	 1284.32	
   80.00	  120.00	  120.00	   11.00	   12.67	 9471.00	    2.20	   20.00	    5.00	    8.00	   14.00	 9471.00	  937.63	  729.27	
   40.00	   60.00	   50.00	  621.00	   74.52	 4347.00	   12.42	   11.00	    7.00	    5.00	   14.00	24591.60	 1967.33	 1967.33	
   40.00	   60.00	   20.00	  484.00	   23.23	 1936.00	    3.72	   16.00	    6.00	    4.00	   13.00	 7666.56	  766.66	  536.66	
   40.00	   60.00	   30.00	  484.00	   34.85	 2904.00	    5.38	   11.00	    7.00	    6.00	   13.00	11499.84	  919.99	  919.99	
   80.00	  120.00	  270.00	   10.00	   25.92	 4880.00	    4.00	    4.00	    7.00	    6.00	   14.00	 8553.60	  513.22	   85.54	
   40.00	   60.00	   50.00	  238.00	   28.56	 1666.00	    4.76	    4.00	    7.00	    6.00	   13.00	 9424.80	  565.49	   94.25	


I:30 T:14 J:14 A:10 B:70 D:5 ins:2

