   40.00	   60.00	   20.00	  536.00	   25.73	 3216.00	    4.12	    1.00	    9.00	    2.00	   11.00	 8490.24	  849.02	  823.55	
   80.00	  120.00	  270.00	   14.00	   36.29	 6496.00	    5.60	    2.00	    8.00	    6.00	   14.00	11975.04	 1197.50	 1437.00	
  100.00	  120.00	  120.00	    6.00	    8.64	 4302.00	    1.50	   15.00	    6.00	    3.00	   13.00	 4302.00	  387.18	  172.08	
   40.00	   60.00	   40.00	  361.00	   34.66	 2527.00	    6.02	   22.00	    8.00	    4.00	   12.00	11436.48	 2287.30	 2516.03	
   40.00	   60.00	   50.00	  477.00	   57.24	 2862.00	    9.54	    8.00	    7.00	    5.00	   12.00	18889.20	 1511.14	 1511.14	
   40.00	   60.00	   50.00	  470.00	   56.40	 2820.00	    9.40	   17.00	    6.00	    5.00	   13.00	18612.00	 1582.02	 1302.84	
   40.00	   60.00	   50.00	  560.00	   67.20	 4480.00	   11.20	   10.00	    7.00	    1.00	   12.00	22176.00	 1774.08	 1774.08	
   40.00	   60.00	   40.00	  432.00	   41.47	 2592.00	    7.20	   16.00	    6.00	    6.00	   12.00	13685.76	 1368.58	  958.00	
   80.00	  120.00	  270.00	    3.00	    7.78	 1542.00	    1.20	    4.00	    7.00	    3.00	   11.00	 2566.08	  153.96	   25.66	
  100.00	  120.00	  120.00	   10.00	   14.40	 2120.00	    2.50	    8.00	    7.00	    7.00	   14.00	 4752.00	  380.16	  380.16	
   40.00	   60.00	   20.00	  102.00	    4.90	  612.00	    0.78	   21.00	    8.00	    1.00	    9.00	 1615.68	  323.14	  355.45	
   40.00	   60.00	   30.00	  435.00	   31.32	 2175.00	    4.83	   21.00	    8.00	    5.00	   14.00	10335.60	 2067.12	 2273.83	
   40.00	   60.00	   20.00	  465.00	   22.32	 3255.00	    3.58	   19.00	    5.00	    3.00	   14.00	 7365.60	  699.73	  552.42	
   40.00	   60.00	   30.00	  108.00	    7.78	  864.00	    1.20	   10.00	    7.00	    6.00	   13.00	 2566.08	  205.29	  205.29	
   80.00	  120.00	  270.00	   15.00	   38.88	13560.00	    6.00	   13.00	    7.00	    5.00	   14.00	13560.00	 1084.80	 1084.80	
  120.00	  120.00	  270.00	    9.00	   34.99	 8541.00	    5.40	    9.00	    7.00	    6.00	   14.00	11547.36	  923.79	  923.79	
   40.00	   60.00	   40.00	  488.00	   46.85	 2928.00	    8.13	    8.00	    7.00	    5.00	   12.00	15459.84	 1236.79	 1236.79	
   40.00	   60.00	   30.00	  614.00	   44.21	 2456.00	    6.82	    9.00	    7.00	    1.00	   12.00	14588.64	 1167.09	 1167.09	
  120.00	  120.00	  270.00	   10.00	   38.88	 8950.00	    6.00	    2.00	    8.00	    2.00	   10.00	12830.40	 1283.04	 1539.65	
   40.00	   60.00	   50.00	  218.00	   26.16	  872.00	    4.36	    9.00	    7.00	    5.00	   12.00	 8632.80	  690.62	  690.62	
   80.00	  120.00	  120.00	   12.00	   13.82	 7524.00	    2.40	    6.00	    7.00	    6.00	   14.00	 7524.00	  677.16	  752.40	
   80.00	  120.00	  270.00	    6.00	   15.55	 4062.00	    2.40	   14.00	    6.00	    3.00	   13.00	 5132.16	  461.89	  307.93	
   80.00	  120.00	  270.00	   12.00	   31.10	 7104.00	    4.80	   15.00	    6.00	    3.00	    9.00	10264.32	  923.79	  410.57	
   40.00	   60.00	   30.00	    8.00	    0.58	   64.00	    0.09	   18.00	    6.00	    2.00	   12.00	  190.08	   16.16	   13.31	
   80.00	  120.00	  270.00	   12.00	   31.10	10812.00	    4.80	   17.00	    6.00	    6.00	   12.00	10812.00	  919.02	  756.84	
   80.00	  120.00	  120.00	   11.00	   12.67	 7931.00	    2.20	   18.00	    6.00	    6.00	   14.00	 7931.00	  674.14	  555.17	
   40.00	   60.00	   20.00	  569.00	   27.31	 3414.00	    4.38	   14.00	    6.00	    5.00	   12.00	 9012.96	  811.17	  540.78	
