   40.00	   60.00	   50.00	   65.00	    7.80	  520.00	    1.30	   17.00	    6.00	    4.00	   14.00	 2574.00	  218.79	  180.18	
   40.00	   60.00	   30.00	   90.00	    6.48	  630.00	    1.00	   17.00	    6.00	    8.00	   14.00	 2138.40	  181.76	  149.69	
   40.00	   60.00	   20.00	  418.00	   20.06	 2090.00	    3.22	    2.00	    8.00	    6.00	   14.00	 6621.12	  662.11	  794.53	
   40.00	   60.00	   20.00	  169.00	    8.11	  676.00	    1.30	   17.00	    6.00	    1.00	    8.00	 2676.96	  227.54	  187.39	
   40.00	   60.00	   50.00	  270.00	   32.40	 1080.00	    5.40	   20.00	    5.00	    7.00	   12.00	10692.00	 1058.51	  823.28	
  120.00	  120.00	  270.00	    5.00	   19.44	 2590.00	    3.00	    8.00	    7.00	    3.00	   13.00	 6415.20	  513.22	  513.22	
  100.00	  120.00	  120.00	   12.00	   17.28	11796.00	    3.00	    6.00	    7.00	    5.00	   13.00	11796.00	 1061.64	 1179.60	
   40.00	   60.00	   20.00	  494.00	   23.71	 3952.00	    3.80	   22.00	    8.00	    1.00	   14.00	 7824.96	 1564.99	 1721.49	
   40.00	   60.00	   20.00	  201.00	    9.65	  804.00	    1.55	    6.00	    7.00	    6.00	   14.00	 3183.84	  286.55	  318.38	
   40.00	   60.00	   20.00	  195.00	    9.36	 1560.00	    1.50	    7.00	    7.00	    4.00	   11.00	 3088.80	  247.10	  247.10	
   80.00	  120.00	  120.00	    1.00	    1.15	  583.00	    0.20	    1.00	    9.00	    5.00	   14.00	  583.00	   58.30	   56.55	
   80.00	  120.00	  270.00	   12.00	   31.10	 4332.00	    4.80	   17.00	    6.00	    7.00	   14.00	10264.32	  872.47	  718.50	
  100.00	  120.00	  120.00	   14.00	   20.16	 2786.00	    3.50	    8.00	    7.00	    5.00	   13.00	 6652.80	  532.22	  532.22	
   40.00	   60.00	   30.00	  548.00	   39.46	 3288.00	    6.09	   11.00	    7.00	    1.00	   14.00	13020.48	 1041.64	 1041.64	
   40.00	   60.00	   30.00	  231.00	   16.63	 1155.00	    2.57	    9.00	    7.00	    5.00	   12.00	 5488.56	  439.08	  439.08	
   40.00	   60.00	   40.00	  330.00	   31.68	 1980.00	    5.50	    1.00	    9.00	    3.00	   12.00	10454.40	 1045.44	 1014.08	
   40.00	   60.00	   50.00	  505.00	   60.60	 2020.00	   10.10	   10.00	    7.00	    6.00	   13.00	19998.00	 1599.84	 1599.84	
   80.00	  120.00	  120.00	    2.00	    2.30	 1012.00	    0.40	   10.00	    7.00	    1.00	   10.00	 1012.00	   80.96	   80.96	
   40.00	   60.00	   20.00	  409.00	   19.63	 2045.00	    3.15	    9.00	    7.00	    3.00	   11.00	 6478.56	  518.28	  518.28	
   40.00	   60.00	   50.00	   46.00	    5.52	  322.00	    0.92	   21.00	    8.00	    4.00	   14.00	 1821.60	  364.32	  400.75	


I:20 T:14 J:14 A:10 B:70 D:22 ins:9

