   80.00	  120.00	  270.00	   15.00	   38.88	 2940.00	    6.00	   18.00	    6.00	    6.00	   12.00	12830.40	 1090.58	  898.13	
   80.00	  120.00	  120.00	    6.00	    6.91	 1926.00	    1.20	   14.00	    6.00	    4.00	   10.00	 2280.96	  205.29	  136.86	
   40.00	   60.00	   40.00	  166.00	   15.94	 1162.00	    2.77	    2.00	    8.00	    6.00	   14.00	 5258.88	  525.89	  631.07	
  100.00	  120.00	  120.00	    9.00	   12.96	 3744.00	    2.25	   18.00	    6.00	    6.00	   12.00	 4276.80	  363.53	  299.38	
   80.00	  120.00	  270.00	    3.00	    7.78	 2073.00	    1.20	   14.00	    6.00	    2.00	    8.00	 2566.08	  230.95	  153.96	
   40.00	   60.00	   40.00	   87.00	    8.35	  522.00	    1.45	   18.00	    6.00	    8.00	   14.00	 2756.16	  234.27	  192.93	
  120.00	  120.00	  270.00	    8.00	   31.10	 2912.00	    4.80	   11.00	    7.00	    7.00	   14.00	10264.32	  821.15	  821.15	
  120.00	  120.00	  270.00	   14.00	   54.43	 9814.00	    8.40	   14.00	    6.00	    4.00	   10.00	17962.56	 1616.63	 1077.75	
   40.00	   60.00	   30.00	  104.00	    7.49	  728.00	    1.16	   11.00	    7.00	    2.00	    9.00	 2471.04	  197.68	  197.68	
   40.00	   60.00	   50.00	   15.00	    1.80	   60.00	    0.30	    2.00	    8.00	    3.00	   11.00	  594.00	   59.40	   71.28	
   40.00	   60.00	   30.00	  155.00	   11.16	  775.00	    1.72	   11.00	    7.00	    4.00	   11.00	 3682.80	  294.62	  294.62	
   40.00	   60.00	   30.00	   74.00	    5.33	  296.00	    0.82	   14.00	    6.00	    4.00	   10.00	 1758.24	  158.24	  105.49	
  120.00	  120.00	  270.00	    5.00	   19.44	 4785.00	    3.00	    2.00	    8.00	    2.00	   10.00	 6415.20	  641.52	  769.82	
   40.00	   60.00	   30.00	  501.00	   36.07	 2505.00	    5.57	   14.00	    6.00	    4.00	   10.00	11903.76	 1071.34	  714.23	
   80.00	  120.00	  270.00	   12.00	   31.10	 2988.00	    4.80	   18.00	    6.00	    4.00	   10.00	10264.32	  872.47	  718.50	
  100.00	  120.00	  120.00	    5.00	    7.20	 3640.00	    1.25	   11.00	    7.00	    3.00	   10.00	 3640.00	  291.20	  291.20	
  120.00	  120.00	  270.00	    6.00	   23.33	 1002.00	    3.60	    2.00	    8.00	    4.00	   12.00	 7698.24	  769.82	  923.79	
   40.00	   60.00	   50.00	  491.00	   58.92	 3437.00	    9.82	   14.00	    6.00	    3.00	    9.00	19443.60	 1749.92	 1166.62	
   40.00	   60.00	   30.00	  151.00	   10.87	  755.00	    1.68	   18.00	    6.00	    4.00	   10.00	 3587.76	  304.96	  251.14	
   80.00	  120.00	  270.00	    7.00	   18.14	 2296.00	    2.80	   11.00	    7.00	    3.00	   10.00	 5987.52	  479.00	  479.00	


I:20 T:14 J:14 A:10 B:10 D:5 ins:2

