   40.00	   60.00	   20.00	   10.00	    0.48	   50.00	    0.08	   22.00	    8.00	    3.00	   11.00	  158.40	   31.68	   34.85	
  120.00	  120.00	  270.00	    7.00	   27.22	 3941.00	    4.20	    5.00	    7.00	    7.00	   14.00	 8981.28	  538.88	  808.32	
   40.00	   60.00	   50.00	  173.00	   20.76	 1038.00	    3.46	   15.00	    6.00	    2.00	    8.00	 6850.80	  616.57	  274.03	
   40.00	   60.00	   40.00	  149.00	   14.30	 1192.00	    2.48	   21.00	    8.00	    1.00	    9.00	 4720.32	  944.06	 1038.47	
   40.00	   60.00	   20.00	  221.00	   10.61	 1326.00	    1.70	   20.00	    5.00	    8.00	   13.00	 3500.64	  346.56	  269.55	
   80.00	  120.00	  120.00	   11.00	   12.67	 3597.00	    2.20	   17.00	    6.00	    7.00	   13.00	 4181.76	  355.45	  292.72	
  120.00	  120.00	  270.00	    6.00	   23.33	 2784.00	    3.60	   12.00	    7.00	    7.00	   14.00	 7698.24	  615.86	  615.86	
   80.00	  120.00	  120.00	    2.00	    2.30	  520.00	    0.40	   22.00	    8.00	    2.00	   10.00	  760.32	  152.06	  167.27	
   40.00	   60.00	   30.00	  158.00	   11.38	  790.00	    1.76	    1.00	    9.00	    3.00	   12.00	 3754.08	  375.41	  364.15	
   40.00	   60.00	   30.00	   51.00	    3.67	  255.00	    0.57	   20.00	    5.00	    2.00	    7.00	 1211.76	  119.96	   93.31	
  120.00	  120.00	  270.00	    3.00	   11.66	 2913.00	    1.80	   11.00	    7.00	    5.00	   12.00	 3849.12	  307.93	  307.93	
   40.00	   60.00	   20.00	  352.00	   16.90	 2112.00	    2.71	   12.00	    7.00	    3.00	   10.00	 5575.68	  446.05	  446.05	
   80.00	  120.00	  270.00	   10.00	   25.92	 9910.00	    4.00	   21.00	    8.00	    3.00	   11.00	 9910.00	 1982.00	 2180.20	
   40.00	   60.00	   20.00	  445.00	   21.36	 3115.00	    3.42	   10.00	    7.00	    4.00	   11.00	 7048.80	  563.90	  563.90	
   40.00	   60.00	   20.00	  200.00	    9.60	 1200.00	    1.54	   22.00	    8.00	    5.00	   13.00	 3168.00	  633.60	  696.96	
   40.00	   60.00	   40.00	  522.00	   50.11	 2610.00	    8.70	    6.00	    7.00	    6.00	   13.00	16536.96	 1488.33	 1653.70	
  120.00	  120.00	  270.00	   11.00	   42.77	 3157.00	    6.60	    4.00	    7.00	    6.00	   13.00	14113.44	  846.81	  141.13	
   80.00	  120.00	  270.00	   14.00	   36.29	 8918.00	    5.60	    6.00	    7.00	    2.00	    9.00	11975.04	 1077.75	 1197.50	
   80.00	  120.00	  270.00	   14.00	   36.29	10640.00	    5.60	    8.00	    7.00	    6.00	   13.00	11975.04	  958.00	  958.00	
   40.00	   60.00	   30.00	   72.00	    5.18	  504.00	    0.80	   15.00	    6.00	    4.00	   10.00	 1710.72	  153.96	   68.43	
   40.00	   60.00	   40.00	  438.00	   42.05	 2190.00	    7.30	   11.00	    7.00	    4.00	   11.00	13875.84	 1110.07	 1110.07	
   40.00	   60.00	   30.00	   68.00	    4.90	  408.00	    0.76	    6.00	    7.00	    6.00	   13.00	 1615.68	  145.41	  161.57	
   40.00	   60.00	   20.00	  530.00	   25.44	 2650.00	    4.08	   14.00	    6.00	    5.00	   11.00	 8395.20	  755.57	  503.71	
   40.00	   60.00	   40.00	  237.00	   22.75	 1896.00	    3.95	   17.00	    6.00	    4.00	   10.00	 7508.16	  638.19	  525.57	
  120.00	  120.00	  270.00	    2.00	    7.78	 1064.00	    1.20	    8.00	    7.00	    5.00	   12.00	 2566.08	  205.29	  205.29	
   80.00	  120.00	  120.00	   13.00	   14.98	 4368.00	    2.60	   19.00	    5.00	    3.00	    8.00	 4942.08	  469.50	  370.66	
   40.00	   60.00	   40.00	  532.00	   51.07	 4256.00	    8.87	   16.00	    6.00	    1.00	    7.00	16853.76	 1685.38	 1179.76	
   80.00	  120.00	  120.00	    7.00	    8.06	 4312.00	    1.40	    8.00	    7.00	    6.00	   13.00	 4312.00	  344.96	  344.96	
  100.00	  120.00	  120.00	   12.00	   17.28	 9708.00	    3.00	   18.00	    6.00	    5.00	   11.00	 9708.00	  825.18	  679.56	
   40.00	   60.00	   30.00	  647.00	   46.58	 5176.00	    7.19	    7.00	    7.00	    6.00	   13.00	15372.72	 1229.82	 1229.82	


I:30 T:14 J:14 A:10 B:10 D:22 ins:5

