   80.00	  120.00	  120.00	    6.00	    6.91	 3024.00	    1.20	   18.00	    6.00	    8.00	   14.00	 3024.00	  257.04	  211.68	
   80.00	  120.00	  120.00	    2.00	    2.30	  780.00	    0.40	    8.00	    7.00	    3.00	   10.00	  780.00	   62.40	   62.40	
   40.00	   60.00	   50.00	  450.00	   54.00	 3150.00	    9.00	   18.00	    6.00	    2.00	    8.00	17820.00	 1514.70	 1247.40	
   80.00	  120.00	  270.00	   12.00	   31.10	 6840.00	    4.80	   14.00	    6.00	    6.00	   12.00	10264.32	  923.79	  615.86	
  120.00	  120.00	  270.00	    7.00	   27.22	 2877.00	    4.20	    8.00	    7.00	    1.00	    8.00	 8981.28	  718.50	  718.50	
   40.00	   60.00	   40.00	  476.00	   45.70	 2856.00	    7.93	   18.00	    6.00	    6.00	   12.00	15079.68	 1281.77	 1055.58	
  120.00	  120.00	  270.00	   17.00	   66.10	14722.00	   10.20	   18.00	    6.00	    3.00	    9.00	21811.68	 1853.99	 1526.82	
   80.00	  120.00	  120.00	   14.00	   16.13	11340.00	    2.80	    1.00	    9.00	    1.00	   10.00	11340.00	 1134.00	 1099.98	
   40.00	   60.00	   30.00	  314.00	   22.61	 1884.00	    3.49	    8.00	    7.00	    4.00	   11.00	 7460.64	  596.85	  596.85	
   40.00	   60.00	   50.00	  581.00	   69.72	 2905.00	   11.62	    1.00	    9.00	    5.00	   14.00	23007.60	 2300.76	 2231.74	


I:10 T:14 J:14 A:10 B:10 D:5 ins:4

