   40.00	   60.00	   30.00	  443.00	   31.90	 1772.00	    4.92	    7.00	    7.00	    2.00	   10.00	10525.68	  842.05	  842.05	
   40.00	   60.00	   50.00	   12.00	    1.44	   72.00	    0.24	   17.00	    6.00	    2.00	   13.00	  475.20	   40.39	   33.26	
   40.00	   60.00	   40.00	  297.00	   28.51	 2079.00	    4.95	    7.00	    7.00	    2.00	   11.00	 9408.96	  752.72	  752.72	
   80.00	  120.00	  120.00	   15.00	   17.28	 4890.00	    3.00	   14.00	    6.00	    2.00	   11.00	 5702.40	  513.22	  342.14	
  120.00	  120.00	  270.00	   11.00	   42.77	 3256.00	    6.60	   17.00	    6.00	    5.00	   11.00	14113.44	 1199.64	  987.94	
   40.00	   60.00	   30.00	  247.00	   17.78	 1482.00	    2.74	   22.00	    8.00	    5.00	   14.00	 5868.72	 1173.74	 1291.12	
   40.00	   60.00	   20.00	  636.00	   30.53	 3816.00	    4.89	   22.00	    8.00	    3.00	   12.00	10074.24	 2014.85	 2216.33	
   40.00	   60.00	   30.00	  455.00	   32.76	 2275.00	    5.06	   22.00	    8.00	    5.00	   13.00	10810.80	 2162.16	 2378.38	
   40.00	   60.00	   30.00	  617.00	   44.42	 4319.00	    6.86	   22.00	    8.00	    5.00	   13.00	14659.92	 2931.98	 3225.18	
  100.00	  120.00	  120.00	   13.00	   18.72	12584.00	    3.25	    7.00	    7.00	    4.00	   13.00	12584.00	 1006.72	 1006.72	
   40.00	   60.00	   50.00	  591.00	   70.92	 2364.00	   11.82	   14.00	    6.00	    7.00	   14.00	23403.60	 2106.32	 1404.22	
  100.00	  120.00	  120.00	   10.00	   14.40	 9580.00	    2.50	   14.00	    6.00	    4.00	   12.00	 9580.00	  862.20	  574.80	
   40.00	   60.00	   20.00	  631.00	   30.29	 2524.00	    4.85	    9.00	    7.00	    6.00	   13.00	 9995.04	  799.60	  799.60	
   40.00	   60.00	   50.00	  142.00	   17.04	  994.00	    2.84	   22.00	    8.00	    3.00	   13.00	 5623.20	 1124.64	 1237.10	
   80.00	  120.00	  120.00	   12.00	   13.82	 3228.00	    2.40	    7.00	    7.00	    4.00	   13.00	 4561.92	  364.95	  364.95	
   40.00	   60.00	   50.00	  366.00	   43.92	 2562.00	    7.32	   14.00	    6.00	    1.00	   10.00	14493.60	 1304.42	  869.62	
   80.00	  120.00	  120.00	   16.00	   18.43	 2880.00	    3.20	   22.00	    8.00	    5.00	   14.00	 6082.56	 1216.51	 1338.16	
   80.00	  120.00	  120.00	   14.00	   16.13	 4648.00	    2.80	   22.00	    8.00	    2.00	   14.00	 5322.24	 1064.45	 1170.89	
   80.00	  120.00	  270.00	    9.00	   23.33	 1458.00	    3.60	   14.00	    6.00	    4.00	   11.00	 7698.24	  692.84	  461.89	
  120.00	  120.00	  270.00	    7.00	   27.22	 1771.00	    4.20	   22.00	    8.00	    6.00	   14.00	 8981.28	 1796.26	 1975.88	
   40.00	   60.00	   50.00	  232.00	   27.84	  928.00	    4.64	    7.00	    7.00	    4.00	   14.00	 9187.20	  734.98	  734.98	
  120.00	  120.00	  270.00	   12.00	   46.66	11328.00	    7.20	    7.00	    7.00	    2.00	   12.00	15396.48	 1231.72	 1231.72	
   40.00	   60.00	   50.00	  563.00	   67.56	 2252.00	   11.26	   22.00	    8.00	    5.00	   14.00	22294.80	 4458.96	 4904.86	
   80.00	  120.00	  120.00	   14.00	   16.13	 6160.00	    2.80	   22.00	    8.00	    3.00	   12.00	 6160.00	 1232.00	 1355.20	
   80.00	  120.00	  120.00	    6.00	    6.91	 4938.00	    1.20	    7.00	    7.00	    4.00	   13.00	 4938.00	  395.04	  395.04	
