   40.00	   60.00	   20.00	   56.00	    2.69	  280.00	    0.43	    9.00	    7.00	    2.00	    9.00	  887.04	   70.96	   70.96	
   40.00	   60.00	   40.00	  376.00	   36.10	 1880.00	    6.27	   18.00	    6.00	    2.00	    8.00	11911.68	 1012.49	  833.82	
   40.00	   60.00	   20.00	  405.00	   19.44	 3240.00	    3.12	    9.00	    7.00	    5.00	   12.00	 6415.20	  513.22	  513.22	
   40.00	   60.00	   40.00	  140.00	   13.44	  980.00	    2.33	   16.00	    6.00	    7.00	   13.00	 4435.20	  443.52	  310.46	
  100.00	  120.00	  120.00	   11.00	   15.84	 9207.00	    2.75	   21.00	    8.00	    3.00	   11.00	 9207.00	 1841.40	 2025.54	
   40.00	   60.00	   40.00	  514.00	   49.34	 3084.00	    8.57	    3.00	    8.00	    3.00	   11.00	16283.52	 1628.35	 1709.77	
   40.00	   60.00	   30.00	  158.00	   11.38	  948.00	    1.76	   22.00	    8.00	    5.00	   13.00	 3754.08	  750.82	  825.90	
   80.00	  120.00	  120.00	    5.00	    5.76	 3730.00	    1.00	    6.00	    7.00	    1.00	    8.00	 3730.00	  335.70	  373.00	
   40.00	   60.00	   20.00	  219.00	   10.51	 1095.00	    1.68	   18.00	    6.00	    2.00	    8.00	 3468.96	  294.86	  242.83	
  120.00	  120.00	  270.00	    4.00	   15.55	 1116.00	    2.40	   15.00	    6.00	    1.00	    7.00	 5132.16	  461.89	  205.29	
   40.00	   60.00	   20.00	  296.00	   14.21	 1480.00	    2.28	   12.00	    7.00	    3.00	   10.00	 4688.64	  375.09	  375.09	
  120.00	  120.00	  270.00	    2.00	    7.78	  646.00	    1.20	    6.00	    7.00	    3.00	   10.00	 2566.08	  230.95	  256.61	
   40.00	   60.00	   40.00	  162.00	   15.55	 1296.00	    2.70	    7.00	    7.00	    5.00	   12.00	 5132.16	  410.57	  410.57	
  120.00	  120.00	  270.00	   13.00	   50.54	10855.00	    7.80	   22.00	    8.00	    3.00	   11.00	16679.52	 3335.90	 3669.49	
   40.00	   60.00	   40.00	  573.00	   55.01	 3438.00	    9.55	   13.00	    7.00	    5.00	   12.00	18152.64	 1452.21	 1452.21	
